"Datazone","uptake_measure","uptake_rate","demand_measure","demand_rate","display_year","predicted_uptake_rate","outliers"
"S01013278","EMA",0.0476190476190476,"cilif_age_16_18",0.5,2025,0.103658013075263,"Normal"
"S01013279","EMA",0.0357142857142857,"cilif_age_16_18",0.714285714285714,2025,0.120105919239424,"Normal"
"S01013280","EMA",0.153846153846154,"cilif_age_16_18",0.461538461538462,2025,0.100705824789388,"Normal"
"S01013281","EMA",0.217391304347826,"cilif_age_16_18",NA,2025,NA,NA
"S01013282","EMA",0.0277777777777778,"cilif_age_16_18",0.583333333333333,2025,0.110054421027992,"Normal"
"S01013283","EMA",0.0526315789473684,"cilif_age_16_18",1.42105263157895,2025,0.174355153605429,"Normal"
"S01013284","EMA",0.833333333333333,"cilif_age_16_18",NA,2025,NA,NA
"S01013285","EMA",0.0588235294117647,"cilif_age_16_18",NA,2025,NA,NA
"S01013286","EMA",0.117647058823529,"cilif_age_16_18",0.529411764705882,2025,0.105915568823285,"Normal"
"S01013287","EMA",0.357142857142857,"cilif_age_16_18",NA,2025,NA,NA
"S01013288","EMA",0.0833333333333333,"cilif_age_16_18",NA,2025,NA,NA
"S01013289","EMA",0,"cilif_age_16_18",0.225,2025,0.0825498668312563,"Normal"
"S01013290","EMA",0.2,"cilif_age_16_18",NA,2025,NA,NA
"S01013291","EMA",0.0740740740740741,"cilif_age_16_18",NA,2025,NA,NA
"S01013292","EMA",0,"cilif_age_16_18",NA,2025,NA,NA
"S01013293","EMA",0.75,"cilif_age_16_18",0.75,2025,0.122847236933451,"Higher"
"S01013294","EMA",0.105263157894737,"cilif_age_16_18",NA,2025,NA,NA
"S01013295","EMA",0.454545454545455,"cilif_age_16_18",0.727272727272727,2025,0.121102762037252,"Normal"
"S01013296","EMA",0.0454545454545454,"cilif_age_16_18",0.5,2025,0.103658013075263,"Normal"
"S01013297","EMA",0,"cilif_age_16_18",0.473684210526316,2025,0.101638094774401,"Normal"
"S01013298","EMA",0.0136986301369863,"cilif_age_16_18",0.123287671232877,2025,0.0747427442478565,"Normal"
"S01013299","EMA",0.0303030303030303,"cilif_age_16_18",0.424242424242424,2025,0.0978430967546,"Normal"
"S01013300","EMA",0.181818181818182,"cilif_age_16_18",0.409090909090909,2025,0.0966801134904674,"Normal"
"S01013301","EMA",0.0454545454545454,"cilif_age_16_18",NA,2025,NA,NA
"S01013302","EMA",0.142857142857143,"cilif_age_16_18",NA,2025,NA,NA
"S01013303","EMA",0,"cilif_age_16_18",0.333333333333333,2025,0.0908651971698044,"Normal"
"S01013304","EMA",0.24,"cilif_age_16_18",0.44,2025,0.0990525993492979,"Normal"
"S01013305","EMA",0.0526315789473684,"cilif_age_16_18",0.947368421052632,2025,0.137996624189915,"Normal"
"S01013306","EMA",0,"cilif_age_16_18",0.486486486486487,2025,0.102620757731577,"Normal"
"S01013307","EMA",0.03125,"cilif_age_16_18",0.65625,2025,0.11565127798663,"Normal"
"S01013308","EMA",0.159090909090909,"cilif_age_16_18",0.477272727272727,2025,0.101913538179064,"Normal"
"S01013309","EMA",0.285714285714286,"cilif_age_16_18",0.228571428571429,2025,0.082823998600659,"Normal"
"S01013310","EMA",0.0454545454545454,"cilif_age_16_18",0.818181818181818,2025,0.128080661622048,"Normal"
"S01013311","EMA",0.0810810810810811,"cilif_age_16_18",0.378378378378378,2025,0.0943227149820905,"Normal"
"S01013312","EMA",0.116279069767442,"cilif_age_16_18",0.186046511627907,2025,0.0795599179975386,"Normal"
"S01013313","EMA",0.176470588235294,"cilif_age_16_18",0.705882352941177,2025,0.119460903311418,"Normal"
"S01013314","EMA",0.0769230769230769,"cilif_age_16_18",0.615384615384615,2025,0.112514577932888,"Normal"
"S01013315","EMA",0,"cilif_age_16_18",0.216216216216216,2025,0.0818756508578605,"Normal"
"S01013316","EMA",0.142857142857143,"cilif_age_16_18",0.571428571428571,2025,0.109140648463317,"Normal"
"S01013317","EMA",0.125,"cilif_age_16_18",NA,2025,NA,NA
"S01013318","EMA",0.0454545454545454,"cilif_age_16_18",0.363636363636364,2025,0.0931911636980696,"Normal"
"S01013319","EMA",0.142857142857143,"cilif_age_16_18",NA,2025,NA,NA
"S01013320","EMA",0.138888888888889,"cilif_age_16_18",0.25,2025,0.0844687892170751,"Normal"
"S01013321","EMA",0.4,"cilif_age_16_18",NA,2025,NA,NA
"S01013322","EMA",0.37037037037037,"cilif_age_16_18",0.518518518518518,2025,0.105079437064758,"Normal"
"S01013323","EMA",0.0285714285714286,"cilif_age_16_18",NA,2025,NA,NA
"S01013324","EMA",0,"cilif_age_16_18",0.32,2025,0.0898417718973677,"Normal"
"S01013325","EMA",0.0555555555555556,"cilif_age_16_18",0.5,2025,0.103658013075263,"Normal"
"S01013326","EMA",0,"cilif_age_16_18",0.266666666666667,2025,0.0857480708076209,"Normal"
"S01013327","EMA",0,"cilif_age_16_18",0.681818181818182,2025,0.117613812244854,"Normal"
"S01013328","EMA",0.0476190476190476,"cilif_age_16_18",1.0952380952381,2025,0.149346641309044,"Normal"
"S01013329","EMA",0.208333333333333,"cilif_age_16_18",0.875,2025,0.132441848862545,"Normal"
"S01013330","EMA",0,"cilif_age_16_18",NA,2025,NA,NA
"S01013331","EMA",0,"cilif_age_16_18",NA,2025,NA,NA
"S01013332","EMA",0,"cilif_age_16_18",0.214285714285714,2025,0.0817274715230482,"Normal"
"S01013333","EMA",0.0869565217391304,"cilif_age_16_18",NA,2025,NA,NA
"S01013334","EMA",0.173913043478261,"cilif_age_16_18",0.391304347826087,2025,0.0953148722673552,"Normal"
"S01013335","EMA",0.102564102564103,"cilif_age_16_18",0.512820512820513,2025,0.104642075837221,"Normal"
"S01013336","EMA",0.0681818181818182,"cilif_age_16_18",0.545454545454545,2025,0.107146962867661,"Normal"
"S01013337","EMA",0.0789473684210526,"cilif_age_16_18",0.210526315789474,2025,0.0814389117657822,"Normal"
"S01013338","EMA",0.194444444444444,"cilif_age_16_18",NA,2025,NA,NA
"S01013339","EMA",0.0625,"cilif_age_16_18",NA,2025,NA,NA
"S01013340","EMA",0.0952380952380952,"cilif_age_16_18",0.428571428571429,2025,0.0981753776872093,"Normal"
"S01013341","EMA",0.0294117647058823,"cilif_age_16_18",0.441176470588235,2025,0.0991429015792188,"Normal"
"S01013342","EMA",0.0384615384615385,"cilif_age_16_18",0.653846153846154,2025,0.115466766218763,"Normal"
"S01013343","EMA",0,"cilif_age_16_18",NA,2025,NA,NA
"S01013344","EMA",0,"cilif_age_16_18",0.305555555555556,2025,0.0887330611855613,"Normal"
"S01013345","EMA",0.08,"cilif_age_16_18",0.72,2025,0.120544530070468,"Normal"
"S01013346","EMA",0,"cilif_age_16_18",NA,2025,NA,NA
"S01013347","EMA",0.05,"cilif_age_16_18",NA,2025,NA,NA
"S01013348","EMA",0.153846153846154,"cilif_age_16_18",NA,2025,NA,NA
"S01013349","EMA",0,"cilif_age_16_18",NA,2025,NA,NA
"S01013350","EMA",0,"cilif_age_16_18",NA,2025,NA,NA
"S01013351","EMA",0.0303030303030303,"cilif_age_16_18",0.454545454545455,2025,0.100169063282865,"Normal"
"S01013352","EMA",0.148148148148148,"cilif_age_16_18",0.333333333333333,2025,0.0908651971698044,"Normal"
"S01013353","EMA",0.176470588235294,"cilif_age_16_18",0.441176470588235,2025,0.0991429015792188,"Normal"
"S01013354","EMA",0.0434782608695652,"cilif_age_16_18",0.347826086956522,2025,0.0919776159441921,"Normal"
"S01013355","EMA",0.0384615384615385,"cilif_age_16_18",NA,2025,NA,NA
"S01013356","EMA",0,"cilif_age_16_18",0.666666666666667,2025,0.116450828980722,"Normal"
"S01013357","EMA",0.0434782608695652,"cilif_age_16_18",0.260869565217391,2025,0.0853031032978659,"Normal"
"S01013358","EMA",0.380952380952381,"cilif_age_16_18",0.714285714285714,2025,0.120105919239424,"Normal"
"S01013359","EMA",0.107142857142857,"cilif_age_16_18",0.428571428571429,2025,0.0981753776872093,"Normal"
"S01013360","EMA",0.0625,"cilif_age_16_18",0.9375,2025,0.137239154827092,"Normal"
"S01013361","EMA",0.166666666666667,"cilif_age_16_18",NA,2025,NA,NA
"S01013362","EMA",0.142857142857143,"cilif_age_16_18",1.71428571428571,2025,0.196862814672176,"Normal"
"S01013363","EMA",0.125,"cilif_age_16_18",0.5,2025,0.103658013075263,"Normal"
"S01013364","EMA",0,"cilif_age_16_18",0.314285714285714,2025,0.0894031610663234,"Normal"
"S01013365","EMA",0.315789473684211,"cilif_age_16_18",0.421052631578947,2025,0.0975982581726774,"Normal"
"S01013366","EMA",0.0344827586206896,"cilif_age_16_18",0.379310344827586,2025,0.0943942498333792,"Normal"
"S01013367","EMA",0.2,"cilif_age_16_18",NA,2025,NA,NA
"S01013368","EMA",0.0588235294117647,"cilif_age_16_18",0.235294117647059,2025,0.083340011343064,"Normal"
"S01013369","EMA",0.0384615384615385,"cilif_age_16_18",0.653846153846154,2025,0.115466766218763,"Normal"
"S01013370","EMA",0.0454545454545454,"cilif_age_16_18",NA,2025,NA,NA
"S01013371","EMA",0.375,"cilif_age_16_18",NA,2025,NA,NA
"S01013372","EMA",0.0212765957446809,"cilif_age_16_18",0.446808510638298,2025,0.0995751994884145,"Normal"
"S01013373","EMA",0.0555555555555556,"cilif_age_16_18",NA,2025,NA,NA
"S01013374","EMA",0.0434782608695652,"cilif_age_16_18",1.17391304347826,2025,0.155385486084291,"Normal"
"S01013375","EMA",0.1875,"cilif_age_16_18",0.5625,2025,0.10845531903981,"Normal"
"S01013376","EMA",0.133333333333333,"cilif_age_16_18",0.8,2025,0.126685081705089,"Normal"
"S01013377","EMA",0.111111111111111,"cilif_age_16_18",0.296296296296296,2025,0.0880223491908136,"Normal"
"S01013378","EMA",0.0769230769230769,"cilif_age_16_18",0.653846153846154,2025,0.115466766218763,"Normal"
"S01013379","EMA",0.0833333333333333,"cilif_age_16_18",0.666666666666667,2025,0.116450828980722,"Normal"
"S01013380","EMA",0.0105263157894737,"cilif_age_16_18",0.284210526315789,2025,0.0870946830081955,"Normal"
"S01013381","EMA",0.0909090909090909,"cilif_age_16_18",NA,2025,NA,NA
"S01013382","EMA",0.0909090909090909,"cilif_age_16_18",NA,2025,NA,NA
"S01013383","EMA",0,"cilif_age_16_18",0.347826086956522,2025,0.0919776159441921,"Normal"
"S01013384","EMA",0.294117647058824,"cilif_age_16_18",0.5,2025,0.103658013075263,"Normal"
"S01013385","EMA",0,"cilif_age_16_18",NA,2025,NA,NA
"S01013386","EMA",0.0303030303030303,"cilif_age_16_18",0.333333333333333,2025,0.0908651971698044,"Normal"
"S01013387","EMA",0.0263157894736842,"cilif_age_16_18",0.210526315789474,2025,0.0814389117657822,"Normal"
"S01013388","EMA",0.0952380952380952,"cilif_age_16_18",0.380952380952381,2025,0.0945202874285069,"Normal"
"S01013389","EMA",0.0555555555555556,"cilif_age_16_18",NA,2025,NA,NA
"S01013390","EMA",0.272727272727273,"cilif_age_16_18",NA,2025,NA,NA
"S01013391","EMA",0,"cilif_age_16_18",NA,2025,NA,NA
"S01013392","EMA",0.0384615384615385,"cilif_age_16_18",0.423076923076923,2025,0.0977536365035129,"Normal"
"S01013393","EMA",0.142857142857143,"cilif_age_16_18",NA,2025,NA,NA
"S01013394","EMA",0.176470588235294,"cilif_age_16_18",1.17647058823529,2025,0.155581795279772,"Normal"
"S01013395","EMA",0,"cilif_age_16_18",1,2025,0.142036460791639,"Lower"
"S01013396","EMA",0.0833333333333333,"cilif_age_16_18",0.5,2025,0.103658013075263,"Normal"
"S01013397","EMA",0.0384615384615385,"cilif_age_16_18",0.423076923076923,2025,0.0977536365035129,"Normal"
"S01013398","EMA",0,"cilif_age_16_18",NA,2025,NA,NA
"S01013399","EMA",0.0444444444444444,"cilif_age_16_18",0.266666666666667,2025,0.0857480708076209,"Normal"
"S01013400","EMA",0.0714285714285714,"cilif_age_16_18",0.321428571428571,2025,0.0899514246051288,"Normal"
"S01013401","EMA",0.00787401574803149,"cilif_age_16_18",0.15748031496063,2025,0.077367265427037,"Normal"
"S01013402","EMA",0.0465116279069767,"cilif_age_16_18",0.186046511627907,2025,0.0795599179975386,"Normal"
"S01013403","EMA",0.0540540540540541,"cilif_age_16_18",NA,2025,NA,NA
"S01013404","EMA",0,"cilif_age_16_18",0.5,2025,0.103658013075263,"Normal"
"S01013405","EMA",0,"cilif_age_16_18",NA,2025,NA,NA
"S01013406","EMA",0.133333333333333,"cilif_age_16_18",NA,2025,NA,NA
"S01013407","EMA",0.0555555555555556,"cilif_age_16_18",0.611111111111111,2025,0.112186557012235,"Normal"
"S01013408","EMA",0.173913043478261,"cilif_age_16_18",0.478260869565217,2025,0.101989384913681,"Normal"
"S01013409","EMA",0.146341463414634,"cilif_age_16_18",0.48780487804878,2025,0.102721953374864,"Normal"
"S01013410","EMA",0.0555555555555556,"cilif_age_16_18",0.444444444444444,2025,0.0993937411067768,"Normal"
"S01013411","EMA",0,"cilif_age_16_18",0.444444444444444,2025,0.0993937411067768,"Normal"
"S01013412","EMA",0.0434782608695652,"cilif_age_16_18",NA,2025,NA,NA
"S01013413","EMA",0.142857142857143,"cilif_age_16_18",NA,2025,NA,NA
"S01013414","EMA",0.833333333333333,"cilif_age_16_18",0.666666666666667,2025,0.116450828980722,"Higher"
"S01013415","EMA",0.272727272727273,"cilif_age_16_18",0.727272727272727,2025,0.121102762037252,"Normal"
"S01013416","EMA",0.0555555555555556,"cilif_age_16_18",NA,2025,NA,NA
"S01013417","EMA",0.176470588235294,"cilif_age_16_18",0.647058823529412,2025,0.114945791815374,"Normal"
"S01013418","EMA",0.133333333333333,"cilif_age_16_18",0.6,2025,0.111333702618538,"Normal"
"S01013419","EMA",0.0909090909090909,"cilif_age_16_18",NA,2025,NA,NA
"S01013420","EMA",0.2,"cilif_age_16_18",0.8,2025,0.126685081705089,"Normal"
"S01013421","EMA",0.0487804878048781,"cilif_age_16_18",0.195121951219512,2025,0.0802565205652777,"Normal"
"S01013422","EMA",0,"cilif_age_16_18",0.375,2025,0.0940634011461691,"Normal"
"S01013423","EMA",0.0357142857142857,"cilif_age_16_18",0.392857142857143,2025,0.0954340599931825,"Normal"
"S01013424","EMA",0.1,"cilif_age_16_18",NA,2025,NA,NA
"S01013425","EMA",0.4,"cilif_age_16_18",NA,2025,NA,NA
"S01013426","EMA",0.0526315789473684,"cilif_age_16_18",NA,2025,NA,NA
"S01013427","EMA",0.259259259259259,"cilif_age_16_18",NA,2025,NA,NA
"S01013428","EMA",0.0769230769230769,"cilif_age_16_18",0.461538461538462,2025,0.100705824789388,"Normal"
"S01013429","EMA",0,"cilif_age_16_18",NA,2025,NA,NA
"S01013430","EMA",0,"cilif_age_16_18",NA,2025,NA,NA
"S01013431","EMA",0.157894736842105,"cilif_age_16_18",0.894736842105263,2025,0.133956787588191,"Normal"
"S01013432","EMA",0.107142857142857,"cilif_age_16_18",NA,2025,NA,NA
"S01013433","EMA",0.0625,"cilif_age_16_18",0.28125,2025,0.0868674421993486,"Normal"
"S01013434","EMA",0.0588235294117647,"cilif_age_16_18",NA,2025,NA,NA
"S01013435","EMA",0.15,"cilif_age_16_18",NA,2025,NA,NA
"S01013436","EMA",0.0238095238095238,"cilif_age_16_18",0.333333333333333,2025,0.0908651971698044,"Normal"
"S01013437","EMA",0,"cilif_age_16_18",0.473684210526316,2025,0.101638094774401,"Normal"
"S01013438","EMA",0.130434782608696,"cilif_age_16_18",NA,2025,NA,NA
"S01013439","EMA",0.130434782608696,"cilif_age_16_18",NA,2025,NA,NA
"S01013440","EMA",0.178571428571429,"cilif_age_16_18",NA,2025,NA,NA
"S01013441","EMA",0.115384615384615,"cilif_age_16_18",NA,2025,NA,NA
"S01013442","EMA",0.416666666666667,"cilif_age_16_18",NA,2025,NA,NA
"S01013443","EMA",0,"cilif_age_16_18",NA,2025,NA,NA
"S01013444","EMA",0.357142857142857,"cilif_age_16_18",1,2025,0.142036460791639,"Normal"
"S01013445","EMA",0,"cilif_age_16_18",NA,2025,NA,NA
"S01013446","EMA",0,"cilif_age_16_18",NA,2025,NA,NA
"S01013447","EMA",0.0588235294117647,"cilif_age_16_18",NA,2025,NA,NA
"S01013448","EMA",0,"cilif_age_16_18",NA,2025,NA,NA
"S01013449","EMA",0.1,"cilif_age_16_18",NA,2025,NA,NA
"S01013450","EMA",0.294117647058824,"cilif_age_16_18",NA,2025,NA,NA
"S01013451","EMA",0,"cilif_age_16_18",NA,2025,NA,NA
"S01013452","EMA",0.0689655172413793,"cilif_age_16_18",NA,2025,NA,NA
"S01013453","EMA",0,"cilif_age_16_18",1,2025,0.142036460791639,"Lower"
"S01013454","EMA",0.173913043478261,"cilif_age_16_18",0.347826086956522,2025,0.0919776159441921,"Normal"
"S01013455","EMA",0,"cilif_age_16_18",0.25,2025,0.0844687892170751,"Normal"
"S01013456","EMA",0.0666666666666667,"cilif_age_16_18",0.8,2025,0.126685081705089,"Normal"
"S01013457","EMA",0.032258064516129,"cilif_age_16_18",0.290322580645161,2025,0.0875638253232344,"Normal"
"S01013458","EMA",0.321428571428571,"cilif_age_16_18",0.321428571428571,2025,0.0899514246051288,"Normal"
"S01013459","EMA",0.588235294117647,"cilif_age_16_18",NA,2025,NA,NA
"S01013460","EMA",0.03125,"cilif_age_16_18",0.5625,2025,0.10845531903981,"Normal"
"S01013461","EMA",0.025,"cilif_age_16_18",0.275,2025,0.0863877116028939,"Normal"
"S01013462","EMA",0.1,"cilif_age_16_18",NA,2025,NA,NA
"S01013463","EMA",0.204545454545455,"cilif_age_16_18",0.454545454545455,2025,0.100169063282865,"Normal"
"S01013464","EMA",0.181818181818182,"cilif_age_16_18",NA,2025,NA,NA
"S01013465","EMA",0.125,"cilif_age_16_18",NA,2025,NA,NA
"S01013466","EMA",0.0555555555555556,"cilif_age_16_18",NA,2025,NA,NA
"S01013467","EMA",0.131578947368421,"cilif_age_16_18",0.210526315789474,2025,0.0814389117657822,"Normal"
"S01013468","EMA",0.277777777777778,"cilif_age_16_18",0.5,2025,0.103658013075263,"Normal"
"S01013469","EMA",0.0740740740740741,"cilif_age_16_18",NA,2025,NA,NA
"S01013470","EMA",0.117647058823529,"cilif_age_16_18",0.647058823529412,2025,0.114945791815374,"Normal"
"S01013471","EMA",0.0303030303030303,"cilif_age_16_18",0.515151515151515,2025,0.104820996339396,"Normal"
"S01013472","EMA",0.03125,"cilif_age_16_18",NA,2025,NA,NA
"S01013473","EMA",0.0512820512820513,"cilif_age_16_18",NA,2025,NA,NA
"S01013474","EMA",0.16,"cilif_age_16_18",NA,2025,NA,NA
"S01013475","EMA",0.142857142857143,"cilif_age_16_18",0.785714285714286,2025,0.125588554627478,"Normal"
"S01013476","EMA",0,"cilif_age_16_18",NA,2025,NA,NA
"S01013477","EMA",0.153846153846154,"cilif_age_16_18",0.923076923076923,2025,0.136132084219889,"Normal"
"S01013478","EMA",0.25,"cilif_age_16_18",NA,2025,NA,NA
"S01013479","EMA",0,"cilif_age_16_18",0.529411764705882,2025,0.105915568823285,"Normal"
"S01013480","EMA",0.0434782608695652,"cilif_age_16_18",0.391304347826087,2025,0.0953148722673552,"Normal"
"S01013481","EMA",0.115384615384615,"cilif_age_16_18",0.423076923076923,2025,0.0977536365035129,"Normal"
"S01013243","CG",1.07142857142857,"cilif_age_5_15",0.160714285714286,2025,0.280079728699558,"Normal"
"S01013244","CG",0.173333333333333,"cilif_age_5_15",0.266666666666667,2025,0.322391286156258,"Normal"
"S01013245","CG",0.355371900826446,"cilif_age_5_15",0.363636363636364,2025,0.361115653348498,"Normal"
"S01013246","CG",0.475609756097561,"cilif_age_5_15",0.317073170731707,2025,0.342520873370517,"Normal"
"S01013247","CG",0.394366197183099,"cilif_age_5_15",0.450704225352113,2025,0.39588577177815,"Normal"
"S01013248","CG",0.585106382978723,"cilif_age_5_15",0.287234042553192,2025,0.330604765633867,"Normal"
"S01013249","CG",0.192982456140351,"cilif_age_5_15",0.368421052631579,2025,0.363026395150747,"Normal"
"S01013250","CG",0,"cilif_age_5_15",0.196319018404908,2025,0.29429830198152,"Normal"
"S01013251","CG",0.0860927152317881,"cilif_age_5_15",0.496688741721854,2025,0.414249460154075,"Lower"
"S01013252","CG",0.366666666666667,"cilif_age_5_15",0.233333333333333,2025,0.309079784933926,"Normal"
"S01013253","CG",0.043010752688172,"cilif_age_5_15",0.21505376344086,2025,0.301779929424905,"Normal"
"S01013254","CG",0.0595238095238095,"cilif_age_5_15",0.380952380952381,2025,0.368030718918541,"Normal"
"S01013255","CG",0.510416666666667,"cilif_age_5_15",0.208333333333333,2025,0.299096159017176,"Normal"
"S01013256","CG",0.150537634408602,"cilif_age_5_15",0.118279569892473,2025,0.263133635553617,"Normal"
"S01013257","CG",0.552238805970149,"cilif_age_5_15",0.17910447761194,2025,0.287423760557295,"Normal"
"S01013258","CG",0.0470588235294118,"cilif_age_5_15",0.164705882352941,2025,0.281673753005594,"Normal"
"S01013259","CG",0.96078431372549,"cilif_age_5_15",0.284313725490196,2025,0.329438551509258,"Normal"
"S01013260","CG",0.2,"cilif_age_5_15",0.244444444444444,2025,0.313516952008036,"Normal"
"S01013261","CG",0.809090909090909,"cilif_age_5_15",0.645454545454546,2025,0.473658345500945,"Normal"
"S01013262","CG",0.0714285714285714,"cilif_age_5_15",0.482142857142857,2025,0.408440633343478,"Lower"
"S01013263","CG",0.652173913043478,"cilif_age_5_15",NA,2025,NA,NA
"S01013264","CG",0.486111111111111,"cilif_age_5_15",NA,2025,NA,NA
"S01013265","CG",0.395604395604396,"cilif_age_5_15",0.0989010989010989,2025,0.255394939344958,"Normal"
"S01013266","CG",0.0684931506849315,"cilif_age_5_15",NA,2025,NA,NA
"S01013267","CG",0.661016949152542,"cilif_age_5_15",0.254237288135593,2025,0.317427675530982,"Normal"
"S01013268","CG",0.448717948717949,"cilif_age_5_15",0.41025641025641,2025,0.379733137575536,"Normal"
"S01013269","CG",0.362676056338028,"cilif_age_5_15",0.0809859154929577,2025,0.248240599769885,"Normal"
"S01013270","CG",1.22321428571429,"cilif_age_5_15",NA,2025,NA,NA
"S01013271","CG",1.546875,"cilif_age_5_15",NA,2025,NA,NA
"S01013272","CG",0.0104166666666667,"cilif_age_5_15",NA,2025,NA,NA
"S01013273","CG",0.00689655172413793,"cilif_age_5_15",0.0620689655172414,2025,0.240686209688148,"Normal"
"S01013274","CG",1.01282051282051,"cilif_age_5_15",0.102564102564103,2025,0.256857741677083,"Normal"
"S01013275","CG",0.302083333333333,"cilif_age_5_15",0.177083333333333,2025,0.28661662662124,"Normal"
"S01013276","CG",0.203389830508475,"cilif_age_5_15",NA,2025,NA,NA
"S01013277","CG",0.663865546218487,"cilif_age_5_15",0.352941176470588,2025,0.356844583437589,"Normal"
"S01013278","CG",0.0495867768595041,"cilif_age_5_15",0.43801652892562,2025,0.390819003183455,"Lower"
"S01013279","CG",0.0119047619047619,"cilif_age_5_15",0.416666666666667,2025,0.382293041656754,"Lower"
"S01013280","CG",0.739583333333333,"cilif_age_5_15",0.270833333333333,2025,0.32405522380905,"Normal"
"S01013281","CG",0.822222222222222,"cilif_age_5_15",0.455555555555556,2025,0.397823126416142,"Normal"
"S01013282","CG",0.6875,"cilif_age_5_15",0.4609375,2025,0.399972379217664,"Normal"
"S01013283","CG",0.262773722627737,"cilif_age_5_15",0.430656934306569,2025,0.387879985600434,"Normal"
"S01013284","CG",0.102040816326531,"cilif_age_5_15",0.244897959183673,2025,0.313698060868204,"Normal"
"S01013285","CG",0.538461538461538,"cilif_age_5_15",0.173076923076923,2025,0.285016686570478,"Normal"
"S01013286","CG",0.526315789473684,"cilif_age_5_15",0.157894736842105,2025,0.278953755851805,"Normal"
"S01013287","CG",0.0476190476190476,"cilif_age_5_15",0.174603174603175,2025,0.285626187542197,"Normal"
"S01013288","CG",0.0571428571428571,"cilif_age_5_15",0.128571428571429,2025,0.267243638235166,"Normal"
"S01013289","CG",0.216101694915254,"cilif_age_5_15",0.038135593220339,2025,0.231128536250606,"Normal"
"S01013290","CG",0.0625,"cilif_age_5_15",0.0859375,2025,0.250217990466424,"Normal"
"S01013291","CG",0.514851485148515,"cilif_age_5_15",0.0891089108910891,2025,0.251484477665022,"Normal"
"S01013292","CG",0.0663507109004739,"cilif_age_5_15",0.113744075829384,2025,0.261322408510676,"Normal"
"S01013293","CG",0.153846153846154,"cilif_age_5_15",0.153846153846154,2025,0.277336974326825,"Normal"
"S01013294","CG",1.71153846153846,"cilif_age_5_15",0.442307692307692,2025,0.392532657981625,"Higher"
"S01013295","CG",0.1,"cilif_age_5_15",0.225,2025,0.305751909628342,"Normal"
"S01013296","CG",1,"cilif_age_5_15",0.386666666666667,2025,0.370312690556655,"Normal"
"S01013297","CG",0.544117647058823,"cilif_age_5_15",0.382352941176471,2025,0.368590025692588,"Normal"
"S01013298","CG",0.0613496932515337,"cilif_age_5_15",0.0593047034764826,2025,0.239582315362116,"Normal"
"S01013299","CG",0.233870967741935,"cilif_age_5_15",0.362903225806452,2025,0.360822878394928,"Normal"
"S01013300","CG",0.160919540229885,"cilif_age_5_15",0.264367816091954,2025,0.321473251589201,"Normal"
"S01013301","CG",0.339285714285714,"cilif_age_5_15",0.214285714285714,2025,0.301473212806878,"Normal"
"S01013302","CG",0.10958904109589,"cilif_age_5_15",0.246575342465753,2025,0.314367915556496,"Normal"
"S01013303","CG",0.157894736842105,"cilif_age_5_15",0.184210526315789,2025,0.289462835764172,"Normal"
"S01013304","CG",0.433333333333333,"cilif_age_5_15",0.591666666666667,2025,0.452178423073999,"Normal"
"S01013305","CG",0.314606741573034,"cilif_age_5_15",0.337078651685393,2025,0.350509962895567,"Normal"
"S01013306","CG",0.527027027027027,"cilif_age_5_15",0.418918918918919,2025,0.38319246741502,"Normal"
"S01013307","CG",0.0894308943089431,"cilif_age_5_15",0.390243902439024,2025,0.371741241907344,"Normal"
"S01013308","CG",0.265060240963855,"cilif_age_5_15",0.5,2025,0.415571794712585,"Normal"
"S01013309","CG",0.5,"cilif_age_5_15",0.122448979591837,2025,0.264798668622901,"Normal"
"S01013310","CG",0.432098765432099,"cilif_age_5_15",0.444444444444444,2025,0.393385959342031,"Normal"
"S01013311","CG",0.275862068965517,"cilif_age_5_15",0.372413793103448,2025,0.364620876240899,"Normal"
"S01013312","CG",0.0616438356164384,"cilif_age_5_15",0.287671232876712,2025,0.330779355419646,"Normal"
"S01013313","CG",0.295238095238095,"cilif_age_5_15",0.314285714285714,2025,0.341407716473876,"Normal"
"S01013314","CG",0,"cilif_age_5_15",0.253164556962025,2025,0.316999285661136,"Lower"
"S01013315","CG",0.0372670807453416,"cilif_age_5_15",0.0683229813664596,2025,0.243183719876789,"Normal"
"S01013316","CG",0.493827160493827,"cilif_age_5_15",0.111111111111111,2025,0.260270947118707,"Normal"
"S01013317","CG",0.343283582089552,"cilif_age_5_15",0.164179104477612,2025,0.281463386875654,"Normal"
"S01013318","CG",0.0615384615384615,"cilif_age_5_15",0.138461538461538,2025,0.271193204531902,"Normal"
"S01013319","CG",0.226190476190476,"cilif_age_5_15",0.238095238095238,2025,0.310981427965687,"Normal"
"S01013320","CG",0.662420382165605,"cilif_age_5_15",0.184713375796178,2025,0.289663646208358,"Normal"
"S01013321","CG",0.282051282051282,"cilif_age_5_15",0.205128205128205,2025,0.297816206976567,"Normal"
"S01013322","CG",0.0630630630630631,"cilif_age_5_15",0.378378378378378,2025,0.367002803766237,"Normal"
"S01013323","CG",0.12621359223301,"cilif_age_5_15",0.135922330097087,2025,0.270179184274488,"Normal"
"S01013324","CG",0.411111111111111,"cilif_age_5_15",0.255555555555556,2025,0.317954119082147,"Normal"
"S01013325","CG",0.147208121827411,"cilif_age_5_15",0.375634517766497,2025,0.365907056649568,"Normal"
